mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	G.I{	G	I		I	I						{	M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	1.75	0.0
1	1	1/4	1/4	3/4	2	1	I(+9)	G	I		I(+9)	I			+9				M	0	0	1, 5, 2	3	1	1	0	1	0.0	0.0	0.375	0.0
1	1	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	6, 3, 2		2	6	1	4	0.2	0.0625	0.8125	0.07142857142857142
2	2	0	0	3/4	2	1	I	G	I		I	I							M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.08333333333333333	2.1666666666666665	0.037037037037037035
2	2	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
3	3	0	0	3/4	2	1	ii6	G	I		ii6	ii		6					m	0	0	0, 4, 3		3	0	1	5	0.16666666666666666	0.08333333333333333	1.6666666666666667	0.047619047619047616
3	3	1/2	1/2	3/4	2	1	ii	G	I		ii	ii							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.5	0.0
4	4	0	0	3/4	2	1	V	G	I		V	V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.08333333333333333	1.6666666666666667	0.047619047619047616
4	4	1/4	1/4	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.5	0.0
4	4	1/2	1/2	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	6, 3, 0, 2		2	6	0	3	0.0	0.0	0.75	0.0
5	5	0	0	3/4	2	1	I}	G	I		I	I						}	M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.16666666666666666	1.5833333333333333	0.09523809523809523
5	5	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.5	0.0
6	6	0	0	3/4	2	1	IV{	G	I		IV	IV						{	M	0	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
6	6	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.75	0.0
7	7	0	0	3/4	2	1	V.V	G	V		V	V							M	0	0	3, 7, 4		3	3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
7	7	1/4	1/4	3/4	2	1	viio	G	V		viio	vii	o						o	0	0	7, 4, 1		7	7	0	3	0.0	0.0	0.75	0.0
7	7	1/2	1/2	3/4	2	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
8	8	0	0	3/4	2	1	IV}	G	V		IV	IV						}	M	0	0	1, 5, 2		1	1	1	6	0.14285714285714285	0.08333333333333333	1.1666666666666667	0.06666666666666667
8	8	1/2	1/2	3/4	2	1	I6	G	V		I6	I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	1.0	0.0
9	9	0	0	3/4	2	1	V7/v{	G	V		V7/v	V		7		v		{	Mm7	0	0	4, 8, 5, 2		4	4	1	4	0.2	0.08333333333333333	1.1666666666666667	0.06666666666666667
9	9	1/4	1/4	3/4	2	1	V7(9)/v	G	V		V7(9)/v	V		7	9	v			Mm7	0	0	4, 8, 5, 2	-1	4	4	0	2	0.0	0.0	0.5	0.0
9	9	1/2	1/2	3/4	2	1	V(64)/v	G	V		V(64)/v	V			64	v			M	0	0	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
10	10	0	0	3/4	2	1	V/v	G	V		V/v	V				v			M	0	0	4, 8, 5		4	4	1	4	0.2	0.08333333333333333	1.1666666666666667	0.06666666666666667
10	10	1/4	1/4	3/4	2	1	V7(9)/v	G	V		V7(9)/v	V		7	9	v			Mm7	0	0	4, 8, 5, 2	-1	4	4	0	2	0.0	0.0	0.5	0.0
10	10	1/2	1/2	3/4	2	1	V(64)/v	G	V		V(64)/v	V			64	v			M	0	0	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
11	11	0	0	3/4	2	1	V/v	G	V		V/v	V				v			M	0	0	4, 8, 5		4	4	1	3	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
11	11	1/4	1/4	3/4	2	1	V7(9)/v	G	V		V7(9)/v	V		7	9	v			Mm7	0	0	4, 8, 5, 2	-1	4	4	0	2	0.0	0.0	0.5	0.0
11	11	1/2	1/2	3/4	2	1	V(64)/v	G	V		V(64)/v	V			64	v			M	0	0	4, 3, 0		4	4	0	2	0.0	0.0	0.5	0.0
12	12	0	0	3/4	2	1	V}{	G	V		V	V						}{	M	0	0	3, 7, 4		3	3	1	3	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
12	12	1/4	1/4	3/4	2	1	V7(b9)	G	V		V7(b9)	V		7	b9				Mm7	0	0	3, 7, 4, 1	-2	3	3	0	2	0.0	0.0	0.5	0.0
12	12	1/2	1/2	3/4	2	1	V(b64)	G	V		V(b64)	V			b64				M	0	0	3, 2, -1		3	3	0	2	0.0	0.0	0.5	0.0
13	13	0	0	3/4	2	1	V	G	V		V	V							M	0	0	3, 7, 4		3	3	1	4	0.2	0.08333333333333333	1.1666666666666667	0.06666666666666667
13	13	1/4	1/4	3/4	2	1	V7(b9)	G	V		V7(b9)	V		7	b9				Mm7	0	0	3, 7, 4, 1	-2	3	3	0	2	0.0	0.0	0.5	0.0
13	13	1/2	1/2	3/4	2	1	V(b64)	G	V		V(b64)	V			b64				M	0	0	3, 2, -1		3	3	0	2	0.0	0.0	0.5	0.0
14	14	0	0	3/4	2	1	V	G	V		V	V							M	0	0	3, 7, 4		3	3	1	3	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
14	14	1/4	1/4	3/4	2	1	V7(b9)	G	V		V7(b9)	V		7	b9				Mm7	0	0	3, 7, 4, 1	-2	3	3	0	2	0.0	0.0	0.5	0.0
14	14	1/2	1/2	3/4	2	1	V(b64)	G	V		V(b64)	V			b64				M	0	0	3, 2, -1		3	3	0	2	0.0	0.0	0.5	0.0
15	15	0	0	3/4	2	1	V7	G	V		V7	V		7					Mm7	0	0	3, 7, 4, 1		3	3	9	26	0.2571428571428571	0.75	3.625	0.17142857142857143
18	18	1/4	1/4	3/4	2	1	V65	G	V		V65	V		65					Mm7	0	0	7, 4, 1, 3		3	7	1	4	0.2	0.0625	0.8125	0.07142857142857142
18	18	1/2	1/2	3/4	2	1	I	G	V		I	I							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.08333333333333333	0.9166666666666666	0.08333333333333333
19	19	0	0	3/4	2	1	IV	G	V		IV	IV							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
