mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	3/4	4/4	2	1	A.I{		A	I		I	I						{	M	0	0	3, 7, 4		3	3	2	21	0.08695652173913043	0.125	2.3125	0.05128205128205128
3	2	1/2	1/2	4/4	2	1	V7		A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
3	2	7/8	7/8	4/4	2	1	V(64)		A	I		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
4	3	0	0	4/4	2	1	V7		A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
4	3	3/8	3/8	4/4	2	1	V(64)		A	I		V(64)	V			64				M	0	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
4	3	1/2	1/2	4/4	2	1	V7		A	I		V7	V		7					Mm7	0	0	4, 8, 5, 2		4	4	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
4	3	7/8	7/8	4/4	2	1	I		A	I		I	I							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.375	0.0
5	4	0	0	4/4	2	1	V|HC}		A	I		V	V					HC	}	M	0	0	4, 8, 5		4	4	2	3	0.4	0.125	0.5625	0.18181818181818182
5	4	1/2	1/2	4/4	2	1	V.I		A	V		I	I							M	0	0	4, 8, 5		4	4	0	20	0.0	0.0	2.25	0.0
7	6	0	0	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
7	6	3/8	3/8	4/4	2	1	V(64)		A	V		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.375	0.0
7	6	1/2	1/2	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
7	6	7/8	7/8	4/4	2	1	V(64)		A	V		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.375	0.0
8	7	0	0	4/4	2	1	V7		A	V		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	1	6	0.14285714285714285	0.0625	0.8125	0.07142857142857142
8	7	3/8	3/8	4/4	2	1	I		A	V		I	I							M	0	0	4, 8, 5		4	4	0	3	0.0	0.0	0.375	0.0
