mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
11	11	0	0	2/4	2	1	III.V7						c	III		V7	V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	3	8	0.2727272727272727	0.1875	0.8125	0.1875
12	12	0	0	2/4	2	1	I}						c	III		I	I						}	M	1	0	-3, 1, -2		-3	-3	4	7	0.36363636363636365	0.25	0.625	0.2857142857142857
13	13	0	0	2/4	2	1	IV						c	III		IV	IV							M	1	0	-4, 0, -3		-4	-4	4	4	0.5	0.25	0.25	0.5
13	13	1/4	1/4	2/4	2	1	ii						c	III		ii	ii							m	1	0	-1, -4, 0		-1	-1	2	2	0.5	0.125	0.125	0.5
13	13	3/8	3/8	2/4	2	1	V6						c	III		V6	V		6					M	1	0	2, -1, -2		-2	2	1	3	0.25	0.0625	0.1875	0.25
14	14	0	0	2/4	2	1	I|IAC}{						c	III		I	I					IAC	}{	M	1	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
14	14	1/4	1/4	2/4	2	1	V						c	III		V	V							M	1	0	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
15	15	0	0	2/4	2	1	ii						c	III		ii	ii							m	1	0	-1, -4, 0		-1	-1	1	5	0.16666666666666666	0.0625	0.4375	0.125
15	15	1/4	1/4	2/4	2	1	vi						c	III		vi	vi							m	1	0	0, -3, 1		0	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
16	16	0	0	2/4	2	1	iii						c	III		iii	iii							m	1	0	1, -2, 2		1	1	1	5	0.16666666666666666	0.0625	0.4375	0.125
16	16	1/4	1/4	2/4	2	1	v.V						c	v		V	V							M	1	1	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.4375	0.125
17	17	0	0	2/4	2	1	VI}{						c	v		VI	VI						}{	M	1	1	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
17	17	1/8	1/8	2/4	2	1	v						c	v		v	v							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
17	17	1/4	1/4	2/4	2	1	iv						c	v		iv	iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
17	17	3/8	3/8	2/4	2	1	III						c	v		III	III							M	1	1	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
18	18	0	0	2/4	2	1	iio						c	v		iio	ii	o						o	1	1	3, 0, -3		3	3	0	3	0.0	0.0	0.25	0.0
18	18	1/8	1/8	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
18	18	1/4	1/4	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	3	0.0	0.0	0.25	0.0
18	18	3/8	3/8	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
19	19	0	0	2/4	2	1	V|HC}{						c	v		V	V					HC	}{	M	1	1	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
19	19	1/8	1/8	2/4	2	1	V(64)						c	v		V(64)	V			64				M	1	1	2, 1, -2		2	2	1	3	0.25	0.0625	0.1875	0.25
19	19	1/4	1/4	2/4	2	1	iio64						c	v		iio64	ii	o	64					o	1	1	-3, 3, 0		3	-3	0	4	0.0	0.0	0.375	0.0
19	19	3/8	3/8	2/4	2	1	i64						c	v		i64	i		64					m	1	1	2, 1, -2		1	2	0	4	0.0	0.0	0.375	0.0
20	20	0	0	2/4	2	1	iio6						c	v		iio6	ii	o	6					o	1	1	0, -3, 3		3	0	0	4	0.0	0.0	0.375	0.0
20	20	1/8	1/8	2/4	2	1	i6						c	v		i6	i		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
20	20	1/4	1/4	2/4	2	1	#viio6						c	v		#viio6	#vii	o	6					o	1	1	3, 0, 6		6	3	0	4	0.0	0.0	0.375	0.0
20	20	3/8	3/8	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.375	0.0
21	21	0	0	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	3	0.0	0.0	0.25	0.0
21	21	1/8	1/8	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
21	21	1/4	1/4	2/4	2	1	iv7						c	v		iv7	iv		7					mm7	1	1	0, -3, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
21	21	3/8	3/8	2/4	2	1	V						c	v		V	V							M	1	1	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
22	22	0	0	2/4	2	1	i|PAC}{						c	v		i	i					PAC	}{	m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
22	22	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
23	23	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
23	23	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
24	24	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
24	24	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
25	25	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
25	25	1/8	1/8	2/4	2	1	iv						c	v		iv	iv							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
25	25	1/4	1/4	2/4	2	1	V(64)						c	v		V(64)	V			64				M	1	1	2, 1, -2		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
25	25	3/8	3/8	2/4	2	1	V						c	v		V	V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
26	26	0	0	2/4	2	1	i|PAC}{						c	v		i	i					PAC	}{	m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
26	26	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
27	27	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
27	27	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
28	28	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	2	7	0.2222222222222222	0.125	1.0	0.1111111111111111
28	28	3/8	3/8	2/4	2	1	#viio						c	v		#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	4	0.0	0.0	0.375	0.0
29	29	0	0	2/4	2	1	i						c	v		i	i							m	1	1	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	29	1/8	1/8	2/4	2	1	iv						c	v		iv	iv							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
29	29	1/4	1/4	2/4	2	1	V(64)						c	v		V(64)	V			64				M	1	1	2, 1, -2		2	2	1	3	0.25	0.0625	0.3125	0.16666666666666666
29	29	3/8	3/8	2/4	2	1	V						c	v		V	V							M	1	1	2, 6, 3		2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
30	30	0	0	2/4	2	1	i[i|PAC}{						c	v	i	i	i					PAC	}{	m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	0.4375	0.125
30	30	1/4	1/4	2/4	2	1	iv						c	v	i	iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.125	0.0
30	30	3/8	3/8	2/4	2	1	V						c	v	i	V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
31	31	0	0	2/4	2	1	i						c	v	i	i	i							m	1	1	1, -2, 2		1	1	1	4	0.2	0.0625	0.4375	0.125
31	31	1/4	1/4	2/4	2	1	iv						c	v	i	iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.125	0.0
31	31	3/8	3/8	2/4	2	1	V						c	v	i	V	V							M	1	1	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
32	32	0	0	2/4	2	1	i						c	v	i	i	i							m	1	1	1, -2, 2		1	1	0	4	0.0	0.0	0.75	0.0
32	32	1/8	1/8	2/4	2	1	iv						c	v	i	iv	iv							m	1	1	0, -3, 1		0	0	0	2	0.0	0.0	0.125	0.0
32	32	1/4	1/4	2/4	2	1	I						c	v	i	I	I							M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.125	0.0
32	32	3/8	3/8	2/4	2	1	iio						c	v	i	iio	ii	o						o	1	1	3, 0, -3		3	3	0	3	0.0	0.0	0.25	0.0
33	33	0	0	2/4	2	1	V/iv						c	v	i	V/iv	V				iv			M	1	1	1, 5, 2		1	1	3	7	0.3	0.25	0.75	0.25
33	33	3/8	3/8	2/4	2	1	iv						c	v	i	iv	iv							m	1	1	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
34	34	0	0	2/4	2	1	V7(9)/iv						c	v	i	V7(9)/iv	V		7	9	iv			Mm7	1	1	1, 5, 2, -1	-4	1	1	0	4	0.0	0.0	0.5	0.0
34	34	1/8	1/8	2/4	2	1	V(64)/iv						c	v	i	V(64)/iv	V			64	iv			M	1	1	1, 0, -3		1	1	0	3	0.0	0.0	0.25	0.0
34	34	1/4	1/4	2/4	2	1	V7/iv						c	v	i	V7/iv	V		7		iv			Mm7	1	1	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
34	34	3/8	3/8	2/4	2	1	iio						c	v	i	iio	ii	o						o	1	1	3, 0, -3		3	3	0	3	0.0	0.0	0.25	0.0
35	35	0	0	2/4	2	1	I}	0	4.78015	/			c	v	i	I	I						}	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
35	35	1/8	1/8	2/4	2	1	#viio						c	v	i	#viio	#vii	o						o	1	1	6, 3, 0		6	6	0	2	0.0	0.0	0.125	0.0
35	35	1/4	1/4	2/4	2	1	I]						c	v	i	I	I							M	1	1	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
36	36	1/4	1/4	2/4	2	1	i.V7				1		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	3	0.25	0.0625	0.1875	0.25
37	36	0	0	2/4	2	1	i.V				2		c	i		V	V							M	1	1	1, 5, 2		1	1	0	16	0.0	0.0	1.0	0.0
39	38	0	0	2/4	2	1	V7						c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	8	0.0	0.0	0.5	0.0
40	39	0	0	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	11	17	0.39285714285714285	0.6875	1.0625	0.39285714285714285
42	41	0	0	2/4	2	1	i|IAC}{						c	i		i	i					IAC	}{	m	1	1	0, -3, 1		0	0	2	7	0.2222222222222222	0.125	0.875	0.125
43	42	0	0	2/4	2	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	3	9	0.25	0.1875	0.8125	0.1875
44	43	0	0	2/4	2	1	VII						c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2	3	6	0.3333333333333333	0.1875	0.5625	0.25
44	43	3/8	3/8	2/4	2	1	V2/III						c	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.25	0.0
45	44	0	0	2/4	2	1	III6						c	i		III6	III		6					M	1	1	1, -2, -3		-3	1	3	9	0.25	0.1875	0.8125	0.1875
46	45	0	0	2/4	2	1	VI						c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	3	6	0.3333333333333333	0.1875	0.5625	0.25
46	45	3/8	3/8	2/4	2	1	VIM2						c	i		VIM2	VI	M	2					MM7	1	1	1, -4, 0, -3		-4	1	0	3	0.0	0.0	0.25	0.0
47	46	0	0	2/4	2	1	iio6						c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	3	9	0.25	0.1875	0.8125	0.1875
48	47	0	0	2/4	2	1	v						c	i		v	v							m	1	1	1, -2, 2		1	1	3	6	0.3333333333333333	0.1875	0.5625	0.25
48	47	3/8	3/8	2/4	2	1	v2						c	i		v2	v		2					mm7	1	1	-1, 1, -2, 2		1	-1	0	3	0.0	0.0	0.25	0.0
49	48	0	0	2/4	2	1	iv.V6						c	iv		V6	V		6					M	1	1	4, 1, 0		0	4	3	9	0.25	0.1875	0.8125	0.1875
50	49	0	0	2/4	2	1	i						c	iv		i	i							m	1	1	-1, -4, 0		-1	-1	3	6	0.3333333333333333	0.1875	0.5625	0.25
50	49	3/8	3/8	2/4	2	1	i2						c	iv		i2	i		2					mm7	1	1	-3, -1, -4, 0		-1	-3	0	3	0.0	0.0	0.25	0.0
51	50	0	0	2/4	2	1	iv6						c	iv		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	1	2	0.3333333333333333	0.0625	0.1875	0.25
51	50	1/8	1/8	2/4	2	1	III6					i64	c	iv		III6	III		6					M	1	1	0, -3, -4		-4	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
51	50	1/4	1/4	2/4	2	1	iio6						c	iv		iio6	ii	o	6					o	1	1	-2, -5, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
51	50	3/8	3/8	2/4	2	1	ii%43					iv6	c	iv		ii%43	ii	%	43					%7	1	1	-5, -1, 1, -2		1	-5	0	3	0.0	0.0	0.25	0.0
52	51	0	0	2/4	2	1	V|HC}{						c	iv		V	V					HC	}{	M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
52	51	1/8	1/8	2/4	2	1	V6						c	iv		V6	V		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
52	51	1/4	1/4	2/4	2	1	i						c	iv		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
52	51	3/8	3/8	2/4	2	1	i6						c	iv		i6	i		6					m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
53	52	0	0	2/4	2	1	iv						c	iv		iv	iv							m	1	1	-2, -5, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
53	52	1/8	1/8	2/4	2	1	iv6						c	iv		iv6	iv		6					m	1	1	-5, -1, -2		-2	-5	1	2	0.3333333333333333	0.0625	0.1875	0.25
53	52	1/4	1/4	2/4	2	1	VII						c	iv		VII	VII							M	1	1	-3, 1, -2		-3	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
53	52	3/8	3/8	2/4	2	1	VII6						c	iv		VII6	VII		6					M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	53	0	0	2/4	2	1	III						c	iv		III	III							M	1	1	-4, 0, -3		-4	-4	0	2	0.0	0.0	0.25	0.0
54	53	1/8	1/8	2/4	2	1	III6						c	iv		III6	III		6					M	1	1	0, -3, -4		-4	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	53	1/4	1/4	2/4	2	1	VI						c	iv		VI	VI							M	1	1	-5, -1, -4		-5	-5	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	53	3/8	3/8	2/4	2	1	VI6						c	iv		VI6	VI		6					M	1	1	-1, -4, -5		-5	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
55	54	0	0	2/4	2	1	iio						c	iv		iio	ii	o						o	1	1	1, -2, -5		1	1	0	2	0.0	0.0	0.25	0.0
55	54	1/8	1/8	2/4	2	1	iio6						c	iv		iio6	ii	o	6					o	1	1	-2, -5, 1		1	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
55	54	1/4	1/4	2/4	2	1	V						c	iv		V	V							M	1	1	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
55	54	3/8	3/8	2/4	2	1	V6						c	iv		V6	V		6					M	1	1	4, 1, 0		0	4	1	2	0.3333333333333333	0.0625	0.1875	0.25
56	55	0	0	2/4	2	1	i						c	iv		i	i							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
56	55	1/8	1/8	2/4	2	1	i.i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.25	0.0
56	55	1/4	1/4	2/4	2	1	iio						c	i		iio	ii	o						o	1	1	2, -1, -4		2	2	0	3	0.0	0.0	0.25	0.0
56	55	3/8	3/8	2/4	2	1	V7						c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
57	56	0	0	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
57	56	1/8	1/8	2/4	2	1	v6						c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
57	56	1/4	1/4	2/4	2	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	2	5	0.2857142857142857	0.125	0.5	0.2
58	57	0	0	2/4	2	1	V|HC}{						c	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
58	57	1/8	1/8	2/4	2	1	V6						c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
58	57	1/4	1/4	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
58	57	3/8	3/8	2/4	2	1	i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.0625	0.1875	0.25
59	58	0	0	2/4	2	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
59	58	1/8	1/8	2/4	2	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
59	58	1/4	1/4	2/4	2	1	VII						c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
59	58	3/8	3/8	2/4	2	1	VII6						c	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	59	0	0	2/4	2	1	III						c	i		III	III							M	1	1	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.25	0.0
60	59	1/8	1/8	2/4	2	1	III6						c	i		III6	III		6					M	1	1	1, -2, -3		-3	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	59	1/4	1/4	2/4	2	1	VI						c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4	1	2	0.3333333333333333	0.0625	0.1875	0.25
60	59	3/8	3/8	2/4	2	1	VI6						c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
61	60	0	0	2/4	2	1	iio						c	i		iio	ii	o						o	1	1	2, -1, -4		2	2	0	2	0.0	0.0	0.25	0.0
61	60	1/8	1/8	2/4	2	1	iio6						c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
61	60	1/4	1/4	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
61	60	3/8	3/8	2/4	2	1	V6						c	i		V6	V		6					M	1	1	5, 2, 1		1	5	1	2	0.3333333333333333	0.0625	0.1875	0.25
62	61	0	0	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
62	61	1/8	1/8	2/4	2	1	v6						c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2	0	4	0.0	0.0	0.375	0.0
62	61	1/4	1/4	2/4	2	1	iv6						c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.3125	0.16666666666666666
62	61	3/8	3/8	2/4	2	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
63	62	0	0	2/4	2	1	V|HC}{						c	i		V	V					HC	}{	M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
63	62	1/8	1/8	2/4	2	1	V(64)	0	4.04612	/			c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	3	0.25	0.0625	0.1875	0.25
63	62	1/4	1/4	2/4	2	1	#viio2						c	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	0	4	0.0	0.0	0.375	0.0
63	62	3/8	3/8	2/4	2	1	i64						c	i		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
64	63	0	0	2/4	2	1	iio6						c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.375	0.0
64	63	1/8	1/8	2/4	2	1	i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
64	63	1/4	1/4	2/4	2	1	#viio6						c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.3125	0.16666666666666666
64	63	3/8	3/8	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
65	64	0	0	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
65	64	1/8	1/8	2/4	2	1	V(64)	0	4.04612	/			c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	3	0.25	0.0625	0.1875	0.25
65	64	1/4	1/4	2/4	2	1	#viio2						c	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	0	4	0.0	0.0	0.375	0.0
65	64	3/8	3/8	2/4	2	1	i64						c	i		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
66	65	0	0	2/4	2	1	iio6						c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.375	0.0
66	65	1/8	1/8	2/4	2	1	i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
66	65	1/4	1/4	2/4	2	1	#viio6						c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.3125	0.16666666666666666
66	65	3/8	3/8	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
67	66	0	0	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	4	0.0	0.0	0.5	0.0
67	66	1/8	1/8	2/4	2	1	V(64)	-0.728165	3.86408	/			c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1	1	3	0.25	0.0625	0.1875	0.25
67	66	1/4	1/4	2/4	2	1	#viio2						c	i		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4	0	4	0.0	0.0	0.375	0.0
67	66	3/8	3/8	2/4	2	1	i64						c	i		i64	i		64					m	1	1	1, 0, -3		0	1	0	4	0.0	0.0	0.375	0.0
68	67	0	0	2/4	2	1	iio6						c	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1	0	4	0.0	0.0	0.375	0.0
68	67	1/8	1/8	2/4	2	1	i6						c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	0.375	0.0
68	67	1/4	1/4	2/4	2	1	#viio6						c	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2	1	4	0.2	0.0625	0.3125	0.16666666666666666
68	67	3/8	3/8	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
69	68	0	0	2/4	2	1	V65						c	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5	0	3	0.0	0.0	0.25	0.0
69	68	1/8	1/8	2/4	2	1	i						c	i		i	i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
69	68	1/4	1/4	2/4	2	1	iv7						c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1	0	3	0.0	0.0	0.25	0.0
69	68	3/8	3/8	2/4	2	1	V						c	i		V	V							M	1	1	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
70	69	0	0	2/4	2	1	i|PAC}{						c	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0	1	3	0.25	0.0625	0.3125	0.16666666666666666
70	69	1/8	1/8	2/4	2	1	iv						c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
