mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	F.I{	F	I		I	I						{	M	0	0	-1, 3, 0		-1	-1	2	9	0.18181818181818182	0.125	1.375	0.08333333333333333
2	2	0	0	4/4	2	1	V	F	I		V	V							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.0	0.0
2	2	1/2	1/2	4/4	2	1	IV6	F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.625	0.0
2	2	3/4	3/4	4/4	2	1	viio	F	I		viio	vii	o						o	0	0	4, 1, -2		4	4	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
3	3	0	0	4/4	2	1	I|IAC}{	F	I		I	I					IAC	}{	M	0	0	-1, 3, 0		-1	-1	2	10	0.16666666666666666	0.125	1.875	0.0625
4	4	0	0	4/4	2	1	V.I6	F	V		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
4	4	1/4	1/4	4/4	2	1	vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
4	4	1/2	1/2	4/4	2	1	viio6	F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.5	0.0
4	4	3/4	3/4	4/4	2	1	viio64	F	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1	2	4	0.3333333333333333	0.09375	0.40625	0.1875
5	5	0	0	4/4	2	1	I6	F	V		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.625	0.0
5	5	1/4	1/4	4/4	2	1	vi	F	V		vi	vi							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.0625	0.3125	0.16666666666666666
5	5	1/2	1/2	4/4	2	1	viio6	F	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.5	0.0
5	5	3/4	3/4	4/4	2	1	#viio64	F	V		#viio64	#vii	o	64					o	0	0	-1, 5, 2		5	-1	2	4	0.3333333333333333	0.09375	0.40625	0.1875
6	6	0	0	4/4	2	1	I6	F	V		I6	I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	2	1	I	F	V		I	I							M	0	0	0, 4, 1		0	0	2	4	0.3333333333333333	0.09375	0.40625	0.1875
6	6	1/2	1/2	4/4	2	1	IV	F	V		IV	IV							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
6	6	3/4	3/4	4/4	2	1	V65/V	F	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	0	3	0.0	0.0	0.5	0.0
7	7	0	0	4/4	2	1	V|HC}{	F	V		V	V					HC	}{	M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.375	0.75	0.3333333333333333
