mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.5	0	0	3/8	2	1	3/8	1/4	3/2		2	50	D3	3	5
1	1	0	1.5	0	0	3/8	2	1	3/8	1/4	3/2		3	57	A3	3	5
1	1	0	1.5	0	0	3/8	2	1	3/8	1/4	3/2		2	62	D4	4	5
1	1	0	0.125	0	0	3/8	1	1	1/32	1/32	1		2	74	D5	5	0
1	1	1/8	0.125	1/32	1/32	3/8	1	1	1/32	1/32	1		4	76	E5	5	1
1	1	1/4	0.25	1/16	1/16	3/8	1	1	1/16	1/16	1		-1	77	F5	5	2
1	1	1/2	0.5	1/8	1/8	3/8	1	1	1/8	1/8	1		4	76	E5	5	3
1	1	1	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	4
2	2	3/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		1	55	G3	3	9
2	2	3/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		-2	58	Bb3	3	9
2	2	3/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		2	62	D4	4	9
2	2	3/2	0.5	0	0	3/8	1	1	1/8	1/8	1		-2	82	Bb5	5	6
2	2	2	0.5	1/8	1/8	3/8	1	1	1/8	1/8	1		7	73	C#5	5	7
2	2	5/2	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		2	74	D5	5	8
3	3	3	1.5	0	0	3/8	2	1	3/8	1/4	3/2		1	55	G3	3	15
3	3	3	1.5	0	0	3/8	2	1	3/8	1/4	3/2		3	57	A3	3	15
3	3	3	1.5	0	0	3/8	2	1	3/8	1/4	3/2		7	61	C#4	4	15
3	3	3	1.5	0	0	3/8	2	1	3/8	1/4	3/2		4	64	E4	4	15
3	3	3	0.125	0	0	3/8	1	1	1/32	1/32	1		4	76	E5	5	10
3	3	25/8	0.125	1/32	1/32	3/8	1	1	1/32	1/32	1		-1	77	F5	5	11
3	3	13/4	0.25	1/16	1/16	3/8	1	1	1/16	1/16	1		1	79	G5	5	12
3	3	7/2	0.5	1/8	1/8	3/8	1	1	1/8	1/8	1		-1	77	F5	5	13
3	3	4	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		4	76	E5	5	14
4	4	9/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		-1	53	F3	3	19
4	4	9/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		3	57	A3	3	19
4	4	9/2	1.5	0	0	3/8	2	1	3/8	1/4	3/2		2	62	D4	4	19
4	4	9/2	0.5	0	0	3/8	1	1	1/8	1/8	1		3	81	A5	5	16
4	4	5	0.5	1/8	1/8	3/8	1	1	1/8	1/8	1		8	68	G#4	4	17
4	4	11/2	0.5	1/4	1/4	3/8	1	1	1/8	1/8	1		3	69	A4	4	18
5	5	6	1.5	0	0	3/8	2	1	3/8	1/4	3/2		4	52	E3	3	25
5	5	6	1.5	0	0	3/8	2	1	3/8	1/4	3/2		1	55	G3	3	25
5	5	6	1.5	0	0	3/8	2	1	3/8	1/4	3/2		3	57	A3	3	25
5	5	6	1.5	0	0	3/8	2	1	3/8	1/4	3/2		7	61	C#4	4	25
5	5	6	0.125	0	0	3/8	1	1	1/32	1/32	1		7	73	C#5	5	20
