mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	1	1/4	1/4	1		1	43	2
1	1	0	0	2/4	2	1	1/4	1/4	1		5	47	2
1	1	0	0	2/4	2	1	1/4	1/4	1		1	55	2
1	1	0	0	2/4	1	1	1/4	1/4	1		1	79	0
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1		3	45	3
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1		0	48	3
1	1	1/4	1/4	2/4	2	1	1/4	1/4	1		6	54	3
1	1	1/4	1/4	2/4	1	1	1/4	1/4	1		6	78	1
2	2	0	0	2/4	2	1	1/4	1/4	1		5	47	9
2	2	0	0	2/4	2	1	1/4	1/4	1		2	50	9
2	2	0	0	2/4	2	1	1/4	1/4	1		1	55	9
2	2	0	0	2/4	1	1	1/8	1/8	1		1	79	4
2	2	1/8	1/8	2/4	1	1	1/16	1/16	1		6	78	5
2	2	3/16	3/16	2/4	1	1	1/16	1/16	1		1	79	6
2	2	1/4	1/4	2/4	1	1	1/8	1/8	1		1	67	7
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60	10
2	2	3/8	3/8	2/4	2	2	1/8	1/8	1		4	64	11
2	2	3/8	3/8	2/4	1	1	1/8	1/8	1		4	76	8
3	3	0	0	2/4	2	1	1/8	1/8	1		5	59	16
3	3	0	0	2/4	2	2	1/4	1/4	1		2	62	20
3	3	0	0	2/4	1	1	1/8	1/8	1		2	74	12
3	3	1/8	1/8	2/4	2	1	1/8	1/8	1		1	55	17
3	3	1/8	1/8	2/4	1	1	1/8	1/8	1		1	79	13
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57	18
3	3	1/4	1/4	2/4	2	2	1/4	1/4	1		0	60	21
3	3	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	14
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1		2	50	19
3	3	3/8	3/8	2/4	1	1	1/8	1/8	1		0	72	15
4	4	0	0	2/4	2	1	1/4	1/4	1		1	55	27
4	4	0	0	2/4	2	2	1/4	1/4	1		5	59	29
4	4	0	0	2/4	1	1	1/8	1/8	1		5	71	22
4	4	1/8	1/8	2/4	1	1	1/16	1/16	1		3	69	23
4	4	3/16	3/16	2/4	1	1	1/16	1/16	1		5	71	24
4	4	1/4	1/4	2/4	1	1	1/8	1/8	1		1	67	25
4	4	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60	28
4	4	3/8	3/8	2/4	2	2	1/8	1/8	1		4	64	30
4	4	3/8	3/8	2/4	1	1	1/8	1/8	1		4	76	26
5	5	0	0	2/4	2	1	1/8	1/8	1		5	59	35
5	5	0	0	2/4	2	2	1/4	1/4	1		2	62	39
5	5	0	0	2/4	1	1	1/8	1/8	1		2	74	31
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		1	55	36
5	5	1/8	1/8	2/4	1	1	1/8	1/8	1		1	79	32
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1		3	57	37
5	5	1/4	1/4	2/4	2	2	1/4	1/4	1		0	60	40
5	5	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	33
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		2	50	38
5	5	3/8	3/8	2/4	1	1	1/8	1/8	1		0	72	34
6	6	0	0	2/4	2	1	1/4	1/4	1		1	55	46
6	6	0	0	2/4	2	2	1/4	1/4	1		5	59	48
6	6	0	0	2/4	1	1	1/8	1/8	1		5	71	41
6	6	1/8	1/8	2/4	1	1	1/16	1/16	1		3	69	42
6	6	3/16	3/16	2/4	1	1	1/16	1/16	1		5	71	43
6	6	1/4	1/4	2/4	1	1	1/8	1/8	1		1	67	44
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	47
6	6	3/8	3/8	2/4	1	1	1/8	1/8	1		5	83	45
7	7	0	0	2/4	2	1	1/4	1/4	1		6	54	53
7	7	0	0	2/4	1	1	1/8	1/8	1		3	81	49
7	7	1/8	1/8	2/4	2	2	1/4	1/4	1		2	62	55
7	7	1/8	1/8	2/4	1	1	1/8	1/8	1		3	69	50
7	7	1/4	1/4	2/4	2	1	1/4	1/4	1		4	52	54
7	7	1/4	1/4	2/4	1	1	1/8	1/8	1		1	67	51
7	7	3/8	3/8	2/4	2	2	1/8	1/8	1		7	61	56
7	7	3/8	3/8	2/4	1	1	1/8	1/8	1		1	79	52
8	8	0	0	2/4	2	1	1/4	1/4	1		2	50	62
8	8	0	0	2/4	2	2	1/4	1/4	1		2	62	64
8	8	0	0	2/4	1	1	1/8	1/8	1		6	78	57
8	8	1/8	1/8	2/4	1	1	1/16	1/16	1		4	76	58
8	8	3/16	3/16	2/4	1	1	1/16	1/16	1		6	78	59
8	8	1/4	1/4	2/4	1	1	1/8	1/8	1		2	74	60
8	8	3/8	3/8	2/4	2	1	1/8	1/8	1		5	59	63
8	8	3/8	3/8	2/4	1	1	1/8	1/8	1		1	79	61
9	9	0	0	2/4	2	1	1/8	1/8	1		3	57	70
9	9	0	0	2/4	1	1	1/8	1/8	1		6	78	65
9	9	1/8	1/8	2/4	2	1	1/8	1/8	1		3	45	71
9	9	1/8	1/8	2/4	1	1	1/8	1/8	1		2	74	66
9	9	1/4	1/4	2/4	2	1	1/8	1/8	1		1	43	72
9	9	1/4	1/4	2/4	1	1	1/8	1/8	1		4	76	67
9	9	3/8	3/8	2/4	2	1	1/8	1/8	1		1	55	73
9	9	3/8	3/8	2/4	1	1	1/16	1/16	1		2	74	68
9	9	7/16	7/16	2/4	1	1	1/16	1/16	1		7	73	69
10	10	0	0	2/4	2	1	1/4	1/4	1		6	54	81
10	10	0	0	2/4	1	1	1/8	1/8	1		2	74	74
10	10	1/8	1/8	2/4	1	1	1/16	1/16	1		7	73	75
10	10	3/16	3/16	2/4	1	1	1/16	1/16	1		2	74	76
10	10	1/4	1/4	2/4	1	1	1/16	1/16	1		3	69	77
10	10	5/16	5/16	2/4	1	1	1/16	1/16	1		3	81	78
10	10	3/8	3/8	2/4	2	1	1/8	1/8	1		6	54	82
10	10	3/8	3/8	2/4	2	2	1/8	1/8	1		3	57	83
10	10	3/8	3/8	2/4	1	1	1/16	1/16	1		1	79	79
10	10	7/16	7/16	2/4	1	1	1/16	1/16	1		3	81	80
11	11	0	0	2/4	2	1	1/4	1/4	1		7	49	92
11	11	0	0	2/4	2	2	1/4	1/4	1		4	52	94
11	11	0	0	2/4	2	2	1/4	1/4	1		3	57	94
11	11	0	0	2/4	1	1	1/16	1/16	1		3	69	84
11	11	1/16	1/16	2/4	1	1	1/16	1/16	1		1	79	85
11	11	1/8	1/8	2/4	1	1	1/16	1/16	1		6	78	86
11	11	3/16	3/16	2/4	1	1	1/16	1/16	1		1	79	87
11	11	1/4	1/4	2/4	2	1	1/4	1/4	1		2	50	93
11	11	1/4	1/4	2/4	2	2	1/4	1/4	1		6	54	95
11	11	1/4	1/4	2/4	2	2	1/4	1/4	1		3	57	95
11	11	1/4	1/4	2/4	1	1	1/16	1/16	1		3	69	88
11	11	5/16	5/16	2/4	1	1	1/16	1/16	1		6	78	89
11	11	3/8	3/8	2/4	1	1	1/16	1/16	1		4	76	90
11	11	7/16	7/16	2/4	1	1	1/16	1/16	1		6	78	91
12	12	0	0	2/4	2	1	1/4	1/4	1		3	45	104
12	12	0	0	2/4	2	2	1/4	1/4	1		4	52	106
12	12	0	0	2/4	2	2	1/4	1/4	1		3	57	106
