mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	11/8	12/8	1	1	1/24	1/16	2/3		2	74		0
1	0	1/24	17/12	12/8	1	1	1/24	1/16	2/3		4	76		1
1	0	1/12	35/24	12/8	1	1	1/24	1/16	2/3		6	78		2
2	1	0	0	12/8	1	1	1/8	1/8	1		1	79		3
2	1	1/8	1/8	12/8	1	1	1/8	1/8	1		2	74		4
2	1	1/4	1/4	12/8	1	1	1/8	1/8	1		5	71		5
2	1	3/8	3/8	12/8	1	1	1/8	1/8	1		1	67		6
2	1	1/2	1/2	12/8	1	1	1/8	1/8	1		2	62		7
2	1	5/8	5/8	12/8	1	1	1/8	1/8	1		5	59		8
2	1	3/4	3/4	12/8	2	1	1/8	1/8	1		1	55		11
2	1	7/8	7/8	12/8	2	1	1/8	1/8	1		2	50		12
2	1	1	1	12/8	2	1	1/8	1/8	1		5	47		13
2	1	9/8	9/8	12/8	2	1	1/8	1/8	1		1	43		14
2	1	5/4	5/4	12/8	1	1	1/8	1/8	1		1	79		9
2	1	11/8	11/8	12/8	1	1	1/8	1/8	1		2	74		10
3	2	0	0	12/8	1	1	1/8	1/8	1		0	72		15
3	2	1/8	1/8	12/8	1	1	1/16	1/16	1		4	76		16
3	2	3/16	3/16	12/8	1	1	1/16	1/16	1		6	78		17
3	2	1/4	1/4	12/8	1	1	1/16	1/16	1		1	79		18
3	2	5/16	5/16	12/8	1	1	1/32	1/32	1		3	81		19
3	2	11/32	11/32	12/8	1	1	1/32	1/32	1		5	83		20
3	2	3/8	3/8	12/8	1	2	3/8	1/4	3/2		3	69		32
3	2	3/8	3/8	12/8	1	1	1/8	1/8	1		0	84		21
3	2	1/2	1/2	12/8	1	1	1/8	1/8	1		3	81		22
3	2	5/8	5/8	12/8	1	1	1/8	1/8	1		6	78		23
3	2	3/4	3/4	12/8	1	2	1/4	1/4	1		5	71		33
3	2	7/8	7/8	12/8	1	1	1/16	1/16	1		2	74		24
3	2	15/16	15/16	12/8	1	1	1/16	1/16	1		4	76		25
3	2	1	1	12/8	1	1	1/16	1/16	1		6	78		26
3	2	17/16	17/16	12/8	1	1	1/32	1/32	1		1	79		27
3	2	35/32	35/32	12/8	1	1	1/32	1/32	1		3	81		28
3	2	9/8	9/8	12/8	1	2	3/8	1/4	3/2		1	67		34
3	2	9/8	9/8	12/8	1	1	1/8	1/8	1		5	83		29
3	2	5/4	5/4	12/8	1	1	1/8	1/8	1		1	79		30
3	2	11/8	11/8	12/8	1	1	1/8	1/8	1		4	76		31
4	3	0	0	12/8	1	2	1/8	1/8	1		3	69		51
4	3	1/8	1/8	12/8	1	1	1/16	1/16	1		0	72		35
4	3	3/16	3/16	12/8	1	1	1/16	1/16	1		2	74		36
4	3	1/4	1/4	12/8	1	1	1/16	1/16	1		4	76		37
4	3	5/16	5/16	12/8	1	1	1/32	1/32	1		6	78		38
4	3	11/32	11/32	12/8	1	1	1/32	1/32	1		1	79		39
4	3	3/8	3/8	12/8	1	2	3/8	1/4	3/2		6	66		52
4	3	3/8	3/8	12/8	1	1	1/8	1/8	1		3	81		40
4	3	1/2	1/2	12/8	1	1	1/8	1/8	1		6	78		41
4	3	5/8	5/8	12/8	1	1	1/8	1/8	1		2	74		42
4	3	3/4	3/4	12/8	1	2	1/8	1/8	1		1	67		53
4	3	7/8	7/8	12/8	1	1	1/16	1/16	1		5	71		43
4	3	15/16	15/16	12/8	1	1	1/16	1/16	1		0	72		44
4	3	1	1	12/8	1	1	1/16	1/16	1		2	74		45
4	3	17/16	17/16	12/8	1	1	1/32	1/32	1		4	76		46
4	3	35/32	35/32	12/8	1	1	1/32	1/32	1		6	78		47
4	3	9/8	9/8	12/8	1	2	3/8	1/4	3/2		5	71		54
4	3	9/8	9/8	12/8	1	1	1/8	1/8	1		1	79		48
4	3	5/4	5/4	12/8	1	1	1/8	1/8	1		2	74		49
4	3	11/8	11/8	12/8	1	1	1/8	1/8	1		6	78		50
5	4	0	0	12/8	1	2	1/4	1/4	1		0	72		65
5	4	0	0	12/8	1	1	1/8	1/8	1		6	78		55
5	4	1/8	1/8	12/8	1	1	1/8	1/8	1		4	76		56
5	4	1/4	1/4	12/8	1	2	1/8	1/8	1		5	71		66
5	4	1/4	1/4	12/8	1	1	1/8	1/8	1		2	74		57
5	4	3/8	3/8	12/8	1	2	1/4	1/4	1		3	69		67
5	4	3/8	3/8	12/8	1	1	1/8	1/8	1		2	74		58
5	4	1/2	1/2	12/8	1	1	1/8	1/8	1		0	72		59
5	4	5/8	5/8	12/8	1	2	1/8	1/8	1		1	67		68
5	4	5/8	5/8	12/8	1	1	1/8	1/8	1		5	71		60
5	4	3/4	3/4	12/8	1	2	1/8	1/8	1		2	62		69
5	4	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	3	69		61
5	4	7/8	7/8	12/8	1	2	1/8	1/8	1		3	57		70
5	4	1	1	12/8	1	2	1/8	1/8	1		6	54		71
5	4	9/8	9/8	12/8	2	1	3/8	1/4	3/2		2	38		72
5	4	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	3	69		62
5	4	5/4	5/4	12/8	1	1	1/8	1/8	1		2	74		63
5	4	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62		64
6	5	0	0	12/8	1	2	1/8	1/8	1		2	62		81
6	5	0	0	12/8	1	1	3/8	1/4	3/2	1	5	71		73
6	5	1/8	1/8	12/8	1	2	1/8	1/8	1		5	59		82
6	5	1/4	1/4	12/8	1	2	1/8	1/8	1		1	55		83
6	5	3/8	3/8	12/8	2	1	3/8	1/4	3/2		2	38		87
6	5	3/8	3/8	12/8	1	1	1/8	1/8	1	-1	5	71		74
6	5	1/2	1/2	12/8	1	1	1/8	1/8	1		2	74		75
6	5	5/8	5/8	12/8	1	1	1/8	1/8	1		2	62		76
6	5	3/4	3/4	12/8	1	2	1/8	1/8	1		2	62		84
6	5	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	3	69		77
6	5	7/8	7/8	12/8	1	2	1/8	1/8	1		3	57		85
6	5	1	1	12/8	1	2	1/8	1/8	1		6	54		86
6	5	9/8	9/8	12/8	2	1	3/8	1/4	3/2		2	38		88
6	5	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	3	69		78
6	5	5/4	5/4	12/8	1	1	1/8	1/8	1		2	74		79
6	5	11/8	11/8	12/8	1	1	1/8	1/8	1		2	62		80
7	6	0	0	12/8	2	1	1/8	1/8	1		2	62		97
7	6	0	0	12/8	1	1	3/8	1/4	3/2	1	5	71		89
7	6	1/8	1/8	12/8	2	1	1/8	1/8	1		5	59		98
7	6	1/4	1/4	12/8	2	1	1/8	1/8	1		1	55		99
7	6	3/8	3/8	12/8	2	1	3/8	1/4	3/2		2	38		100
7	6	3/8	3/8	12/8	1	1	1/8	1/8	1	-1	5	71		90
7	6	1/2	1/2	12/8	1	1	1/8	1/8	1		2	74		91
7	6	5/8	5/8	12/8	1	1	1/8	1/8	1		2	62		92
7	6	3/4	3/4	12/8	2	1	1/8	1/8	1		2	62		101
7	6	3/4	3/4	12/8	1	1	3/8	1/4	3/2	1	3	69		93
7	6	7/8	7/8	12/8	2	1	1/8	1/8	1		3	57		102
7	6	1	1	12/8	2	1	1/8	1/8	1		6	54		103
7	6	9/8	9/8	12/8	2	1	3/8	1/4	3/2		2	38		104
7	6	9/8	9/8	12/8	1	1	1/8	1/8	1	-1	3	69		94
7	6	5/4	5/4	12/8	1	1	1/8	1/8	1		2	74		95
7	6	11/8	11/8	12/8	1	1	1/8	1/8	1		3	69		96
8	7	0	0	12/8	1	2	1/8	1/8	1		1	67		121
8	7	1/8	1/8	12/8	1	1	1/16	1/16	1		5	71		105
8	7	3/16	3/16	12/8	1	1	1/16	1/16	1		7	73		106
8	7	1/4	1/4	12/8	1	1	1/16	1/16	1		2	74		107
8	7	5/16	5/16	12/8	1	1	1/32	1/32	1		4	76		108
8	7	11/32	11/32	12/8	1	1	1/32	1/32	1		6	78		109
8	7	3/8	3/8	12/8	1	2	3/8	1/4	3/2		4	64		122
8	7	3/8	3/8	12/8	1	1	1/8	1/8	1		1	79		110
8	7	1/2	1/2	12/8	1	1	1/8	1/8	1		4	76		111
8	7	5/8	5/8	12/8	1	1	1/8	1/8	1		7	73		112
8	7	3/4	3/4	12/8	1	2	1/8	1/8	1		6	66		123
8	7	7/8	7/8	12/8	1	1	1/16	1/16	1		3	69		113
8	7	15/16	15/16	12/8	1	1	1/16	1/16	1		5	71		114
8	7	1	1	12/8	1	1	1/16	1/16	1		7	73		115
8	7	17/16	17/16	12/8	1	1	1/32	1/32	1		2	74		116
8	7	35/32	35/32	12/8	1	1	1/32	1/32	1		4	76		117
8	7	9/8	9/8	12/8	1	2	3/8	1/4	3/2		2	62		124
8	7	9/8	9/8	12/8	1	1	1/8	1/8	1		6	78		118
8	7	5/4	5/4	12/8	1	1	1/8	1/8	1		2	74		119
8	7	11/8	11/8	12/8	1	1	1/8	1/8	1		5	71		120
