mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
4	4	15/2	15/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-4	68	Ab4	4	34
4	4	31/4	31/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		1	67	G4	4	35
5	5	8	8	0.0		0	0	2/4	1	1	0	appoggiatura	1/32	1		-1	77	F5	5	36
5	5	8	8	0.0		0	0	2/4	1	1	0	appoggiatura	1/32	1		1	79	G5	5	37
5	5	8	8	1.0		0	0	2/4	1	2	1/4		1/4	1		-1	65	F4	4	42
5	5	8	8	1.0		0	0	2/4	1	2	1/4		1/4	1		-4	68	Ab4	4	42
5	5	8	8	1.0		0	0	2/4	1	2	1/4		1/4	1		0	72	C5	5	42
5	5	8	8	1.0		0	0	2/4	1	1	1/4		1/4	1		-4	80	Ab5	5	38
5	5	9	9	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		1	67	G4	4	43
5	5	9	9	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		-2	70	Bb4	4	43
5	5	9	9	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	G5	5	39
5	5	19/2	19/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-1	77	F5	5	40
5	5	39/4	39/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	41
6	6	10	10	0.0		0	0	2/4	1	1	0	appoggiatura	1/32	1		4	76	E5	5	44
6	6	10	10	0.5		0	0	2/4	1	2	1/8		1/8	1		-4	68	Ab4	4	47
6	6	10	10	0.5		0	0	2/4	1	2	1/8		1/8	1		0	72	C5	5	47
6	6	10	10	1.5		0	0	2/4	1	1	3/8		1/4	3/2		-1	77	F5	5	45
6	6	21/2	21/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	48
6	6	21/2	21/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		-2	70	Bb4	4	48
6	6	11	11	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-4	68	Ab4	4	49
6	6	11	11	1.0		1/4	1/4	2/4	1	3	1/4		1/4	1		0	72	C5	5	51
6	6	23/2	23/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-1	65	F4	4	50
6	6	23/2	23/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	46
7	7	12	12	0.5		0	0	2/4	1	2	1/8		1/8	1		-2	70	Bb4	4	60
7	7	12	12	1.0		0	0	2/4	1	3	1/4		1/4	1		-5	73	Db5	5	64
7	7	12	12	0.25		0	0	2/4	1	1	1/16		1/16	1		1	79	G5	5	52
7	7	49/4	49/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-2	82	Bb5	5	53
7	7	25/2	25/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	61
7	7	25/2	25/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-4	80	Ab5	5	54
7	7	51/4	51/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		1	79	G5	5	55
7	7	13	13	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		0	72	C5	5	62
7	7	13	13	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-4	80	Ab5	5	56
7	7	53/4	53/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	57
7	7	27/2	27/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		0	60	C4	4	63
7	7	27/2	27/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	58
7	7	55/4	55/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	59
8	8	14	14	0.0		0	0	2/4	1	1	0	grace32	1/32	1		4	76	E5	5	65
8	8	14	14	1.0		0	0	2/4	2	1	1/4		1/4	1		-1	53	F3	3	69
8	8	14	14	1.5		0	0	2/4	1	1	3/8		1/4	3/2		-1	77	F5	5	66
8	8	15	15	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		-1	65	F4	4	68
8	8	31/2	31/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	67
9	9	16	16	0.25		0	0	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	70
9	9	16	16	0.5		0	0	2/4	1	2	1/8		1/8	1		-5	73	Db5	5	77
9	9	65/4	65/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	71
9	9	33/2	33/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		-1	65	F4	4	78
9	9	33/2	33/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	72
9	9	67/4	67/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	73
9	9	17	17	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	79
9	9	17	17	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-1	77	F5	5	74
9	9	69/4	69/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	75
9	9	35/2	35/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-1	77	F5	5	80
9	9	35/2	35/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	76
9	9	71/4	71/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-5	73	Db5	5	81
10	10	18	18	0.5		0	0	2/4	1	2	1/8		1/8	1		-5	73	Db5	5	86
10	10	18	18	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	82
10	10	37/2	37/2	1.0		1/8	1/8	2/4	1	2	1/4		1/4	1		0	72	C5	5	87
10	10	37/2	37/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	83
10	10	19	19	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	84
10	10	39/2	39/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-1	65	F4	4	88
10	10	39/2	39/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	85
11	11	20	20	0.5		0	0	2/4	1	2	1/8		1/8	1		-1	65	F4	4	96
11	11	20	20	0.25		0	0	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	89
11	11	81/4	81/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	90
11	11	41/2	41/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		-1	65	F4	4	97
11	11	41/2	41/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	91
11	11	83/4	83/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	92
11	11	21	21	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	98
11	11	21	21	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-1	77	F5	5	93
11	11	85/4	85/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	94
11	11	43/2	43/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-1	77	F5	5	99
11	11	43/2	43/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	95
11	11	87/4	87/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-5	73	Db5	5	100
12	12	22	22	0.5		0	0	2/4	1	2	1/8		1/8	1		-5	73	Db5	5	105
12	12	22	22	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	101
12	12	45/2	45/2	0.75		1/8	1/8	2/4	1	2	3/16		1/8	3/2		0	72	C5	5	106
12	12	45/2	45/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	102
12	12	23	23	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	103
12	12	93/4	93/4	0.25		5/16	5/16	2/4	1	2	1/16		1/16	1		0	72	C5	5	107
12	12	47/2	47/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-5	73	Db5	5	108
12	12	47/2	47/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	104
12	12	95/4	95/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-3	75	Eb5	5	109
13	13	24	24	0.25		0	0	2/4	1	2	1/16		1/16	1		-5	73	Db5	5	114
13	13	24	24	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	110
13	13	97/4	97/4	0.25		1/16	1/16	2/4	1	2	1/16		1/16	1		-3	75	Eb5	5	115
13	13	49/2	49/2	0.25		1/8	1/8	2/4	1	2	1/16		1/16	1		0	72	C5	5	116
13	13	49/2	49/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		-4	80	Ab5	5	111
13	13	99/4	99/4	0.25		3/16	3/16	2/4	1	2	1/16		1/16	1		-5	73	Db5	5	117
13	13	25	25	0.25		1/4	1/4	2/4	1	2	1/16		1/16	1		-2	70	Bb4	4	118
13	13	25	25	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	G5	5	112
13	13	101/4	101/4	0.25		5/16	5/16	2/4	1	2	1/16		1/16	1		0	72	C5	5	119
13	13	51/2	51/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-4	68	Ab4	4	120
13	13	51/2	51/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-1	77	F5	5	113
13	13	103/4	103/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-2	70	Bb4	4	121
14	14	26	26	0.25		0	0	2/4	1	2	1/16		1/16	1		1	67	G4	4	126
14	14	26	26	0.5		0	0	2/4	1	1	1/8		1/8	1		-3	75	Eb5	5	122
14	14	105/4	105/4	0.25		1/16	1/16	2/4	1	2	1/16		1/16	1		-4	68	Ab4	4	127
14	14	53/2	53/2	0.25		1/8	1/8	2/4	1	2	1/16		1/16	1		-1	65	F4	4	128
14	14	53/2	53/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		-5	73	Db5	5	123
14	14	107/4	107/4	0.25		3/16	3/16	2/4	1	2	1/16		1/16	1		1	67	G4	4	129
14	14	27	27	0.25		1/4	1/4	2/4	1	2	1/16		1/16	1		-3	63	Eb4	4	130
14	14	27	27	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		0	72	C5	5	124
14	14	109/4	109/4	0.25		5/16	5/16	2/4	1	2	1/16		1/16	1		-1	65	F4	4	131
14	14	55/2	55/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-5	61	Db4	4	132
14	14	55/2	55/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	125
14	14	111/4	111/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-3	63	Eb4	4	133
15	15	28	28	0.25		0	0	2/4	1	2	1/16		1/16	1		0	60	C4	4	138
15	15	28	28	0.5		0	0	2/4	1	1	1/8		1/8	1		-4	68	Ab4	4	134
15	15	113/4	113/4	0.25		1/16	1/16	2/4	1	2	1/16		1/16	1		-3	63	Eb4	4	139
15	15	57/2	57/2	0.25		1/8	1/8	2/4	1	2	1/16		1/16	1		-5	61	Db4	4	140
15	15	57/2	57/2	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	135
15	15	115/4	115/4	0.25		3/16	3/16	2/4	1	2	1/16		1/16	1		0	60	C4	4	141
15	15	29	29	0.25		1/4	1/4	2/4	1	2	1/16		1/16	1		-5	61	Db4	4	142
15	15	29	29	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	136
15	15	117/4	117/4	0.25		5/16	5/16	2/4	1	2	1/16		1/16	1		-1	65	F4	4	143
15	15	59/2	59/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		-3	63	Eb4	4	144
15	15	59/2	59/2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-4	68	Ab4	4	137
15	15	119/4	119/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		2	62	D4	4	145
16	16	30	30	0.25		0	0	2/4	1	2	1/16		1/16	1		-3	63	Eb4	4	151
16	16	30	30	0.25		0	0	2/4	1	1	1/16		1/16	1		1	67	G4	4	146
16	16	121/4	121/4	0.25		1/16	1/16	2/4	1	2	1/16		1/16	1		-1	65	F4	4	152
16	16	61/2	61/2	0.25		1/8	1/8	2/4	1	2	1/16		1/16	1		1	67	G4	4	153
16	16	123/4	123/4	0.25		3/16	3/16	2/4	1	2	1/16		1/16	1		-4	68	Ab4	4	154
16	16	31	31	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	147
16	16	125/4	125/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	148
16	16	63/2	63/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	149
16	16	127/4	127/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	150
17	17	32	32	0.25		0	0	2/4	1	1	1/16		1/16	1		0	72	C5	5	155
17	17	129/4	129/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	156
17	17	65/2	65/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	157
17	17	131/4	131/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	158
17	17	33	33	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		1	79	G5	5	159
17	17	133/4	133/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-4	80	Ab5	5	160
17	17	67/2	67/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-2	82	Bb5	5	161
17	17	135/4	135/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	162
18	18	34	34	0.5		0	0	2/4	1	2	1/8		1/8	1		0	72	C5	5	171
18	18	34	34	0.25		0	0	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	163
18	18	137/4	137/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	164
18	18	69/2	69/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		1	67	G4	4	172
18	18	69/2	69/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	165
18	18	139/4	139/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-2	82	Bb5	5	166
18	18	35	35	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-4	68	Ab4	4	173
18	18	35	35	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		0	72	C5	5	167
18	18	141/4	141/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-4	80	Ab5	5	168
18	18	71/2	71/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-3	63	Eb4	4	174
18	18	71/2	71/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	169
18	18	143/4	143/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		1	79	G5	5	170
19	19	36	36	0.5		0	0	2/4	1	2	1/8		1/8	1		-1	65	F4	4	183
19	19	36	36	0.25		0	0	2/4	1	1	1/16		1/16	1		-4	68	Ab4	4	175
19	19	145/4	145/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	176
19	19	73/2	73/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		0	60	C4	4	184
19	19	73/2	73/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	177
19	19	147/4	147/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	178
19	19	37	37	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-5	61	Db4	4	185
19	19	37	37	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-1	65	F4	4	179
19	19	149/4	149/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	180
19	19	75/2	75/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-4	56	Ab3	3	186
19	19	75/2	75/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-3	63	Eb4	4	181
19	19	151/4	151/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	182
20	20	38	38	0.5		0	0	2/4	1	2	1/8		1/8	1		-3	51	Eb3	3	192
20	20	38	38	0.25		0	0	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	187
20	20	153/4	153/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-4	68	Ab4	4	188
20	20	77/2	77/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		-3	63	Eb4	4	193
20	20	77/2	77/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	189
20	20	155/4	155/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-1	65	F4	4	190
20	20	39	39	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		-3	63	Eb4	4	191
20	20	157/4	157/4	0.25		5/16	5/16	2/4	1	2	1/16		1/16	1		-5	61	Db4	4	194
20	20	79/2	79/2	0.25		3/8	3/8	2/4	1	2	1/16		1/16	1		0	60	C4	4	195
20	20	159/4	159/4	0.25		7/16	7/16	2/4	1	2	1/16		1/16	1		-2	58	Bb3	3	196
21	21	40	40	0.5		0	0	2/4	1	2	1/8		1/8	1		-4	56	Ab3	3	205
21	21	40	40	0.25		0	0	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	197
21	21	161/4	161/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	84	C6	6	198
21	21	81/2	81/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		-3	63	Eb4	4	206
21	21	81/2	81/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	199
21	21	163/4	163/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-2	82	Bb5	5	200
21	21	41	41	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-4	68	Ab4	4	207
21	21	41	41	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		0	72	C5	5	201
21	21	165/4	165/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-4	80	Ab5	5	202
21	21	83/2	83/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-3	63	Eb4	4	208
21	21	83/2	83/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	203
21	21	167/4	167/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		1	79	G5	5	204
22	22	42	42	0.5		0	0	2/4	1	2	1/8		1/8	1		-1	65	F4	4	217
22	22	42	42	0.25		0	0	2/4	1	1	1/16		1/16	1		-4	68	Ab4	4	209
22	22	169/4	169/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	210
22	22	85/2	85/2	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		0	60	C4	4	218
22	22	85/2	85/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	211
22	22	171/4	171/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	212
22	22	43	43	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-5	61	Db4	4	219
22	22	43	43	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-1	65	F4	4	213
22	22	173/4	173/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-5	73	Db5	5	214
22	22	87/2	87/2	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		-4	56	Ab3	3	220
22	22	87/2	87/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-3	63	Eb4	4	215
22	22	175/4	175/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		0	72	C5	5	216
23	23	44	44	0.5		0	0	2/4	2	1	1/8		1/8	1		-3	51	Eb3	3	229
23	23	44	44	0.25		0	0	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	221
23	23	177/4	177/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-4	68	Ab4	4	222
23	23	89/2	89/2	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1		-3	39	Eb2	2	230
23	23	89/2	89/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	67	G4	4	223
23	23	179/4	179/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-1	65	F4	4	224
23	23	45	45	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		-3	63	Eb4	4	225
23	23	181/4	181/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-5	61	Db4	4	226
23	23	91/2	91/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		1	55	G3	3	231
23	23	91/2	91/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		0	60	C4	4	227
23	23	183/4	183/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	228
24	24	46	46	0.5		0	0	2/4	2	1	1/8		1/8	1		-4	56	Ab3	3	240
24	24	46	46	0.25		0	0	2/4	1	1	1/16		1/16	1		0	60	C4	4	232
24	24	185/4	185/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		-5	61	Db4	4	233
24	24	93/2	93/2	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-5	49	Db3	3	241
24	24	93/2	93/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-3	63	Eb4	4	234
24	24	187/4	187/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-5	61	Db4	4	235
24	24	47	47	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-3	51	Eb3	3	242
24	24	47	47	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		0	60	C4	4	236
24	24	189/4	189/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	237
24	24	95/2	95/2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-3	39	Eb2	2	243
24	24	95/2	95/2	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-4	56	Ab3	3	238
24	24	191/4	191/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		1	55	G3	3	239
25	25	48	48	1.5		0	0	2/4	2	1	3/8		1/4	3/2		-4	44	Ab2	2	252
25	25	48	48	0.25		0	0	2/4	1	1	1/16		1/16	1		-4	56	Ab3	3	244
25	25	193/4	193/4	0.25		1/16	1/16	2/4	1	1	1/16		1/16	1		0	60	C4	4	245
25	25	97/2	97/2	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-2	58	Bb3	3	246
25	25	195/4	195/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-4	56	Ab3	3	247
25	25	49	49	0.25		1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	D4	4	248
25	25	197/4	197/4	0.25		5/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	249
