mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	-2	4/4	1	0						firstMeasure	2
2	2	-2	4/4	1	0					line		3
3	3	-2	4/4	1	0							4
4	4	-2	4/4	1	0					line		5
5	5	-2	4/4	1	0							6
6	6	-2	4/4	1	0					line		7
7	7	-2	4/4	1	0							8
8	8	-2	4/4	1	0					line		9
9	9	-2	4/4	1	0							10
10	10	-2	4/4	1	0					line		11
11	11	-2	4/4	1	0							12
12	12	-2	4/4	1	0					page		13
13	13	-2	4/4	1	0							14
14	14	-2	4/4	1	0					line		15
15	15	-2	4/4	1	0							16
16	16	-2	4/4	1	0					line		17
17	17	-2	4/4	1	0							18
18	18	-2	4/4	1	0					line		19
19	19	-2	4/4	1	0							20
20	20	-2	4/4	1	0					line		21
21	21	-2	4/4	1	0							22
22	22	-2	4/4	1	0					line		23
23	23	-2	4/4	1	0							24, 25
24	24	-2	4/4	1	0	1					end	1
25	24	-2	4/4	1	0	2		1		page		26
26	25	-2	4/4	1	0				start-repeat		start	27
27	26	-2	4/4	1	0					line		28
28	27	-2	4/4	1	0							29
29	28	-2	4/4	1	0					line		30
30	29	-2	4/4	1	0							31
31	30	-2	4/4	1	0					line		32
32	31	-2	4/4	1	0							33
33	32	-2	4/4	1	0					line		34
34	33	-2	4/4	1	0							35
35	34	-2	4/4	1	0					line		36
36	35	-2	4/4	1	0							37
37	36	-2	4/4	1	0					page		38
38	37	-2	4/4	1	0							39
39	38	-2	4/4	1	0					line		40
40	39	-2	4/4	1	0							41
41	40	-2	4/4	1	0					line		42
42	41	-2	4/4	1	0							43
43	42	-2	4/4	1	0					line		44
44	43	-2	4/4	1	0							45
45	44	-2	4/4	1	0					line		46
46	45	-2	4/4	1	0							47
47	46	-2	4/4	1	0					line		48
48	47	-2	4/4	1	0							49
49	48	-2	4/4	1	0						end	26, -1
