mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	0	12/8	3/8	9/8		1			firstMeasure	2
2	1	3/2	6.0	0	12/8	3/2	0						3
3	2	15/2	6.0	0	12/8	3/2	0				line		4
4	3	27/2	6.0	0	12/8	3/2	0						5
5	4	39/2	4.5	0	12/8	9/8	0					end	1, 6
6	4	24	1.5	0	12/8	3/8	9/8		1			start	7
7	5	51/2	6.0	0	12/8	3/2	0				line		8
8	6	63/2	6.0	0	12/8	3/2	0						9
9	7	75/2	6.0	0	12/8	3/2	0						10
10	8	87/2	6.0	0	12/8	3/2	0				line		11
11	9	99/2	6.0	0	12/8	3/2	0						12
12	10	111/2	6.0	0	12/8	3/2	0						13
13	11	123/2	6.0	0	12/8	3/2	0				page		14
14	12	135/2	6.0	0	12/8	3/2	0						15
15	13	147/2	6.0	0	12/8	3/2	0						16
16	14	159/2	6.0	0	12/8	3/2	0				line		17
17	15	171/2	6.0	0	12/8	3/2	0						18
18	16	183/2	6.0	0	12/8	3/2	0						19
19	17	195/2	6.0	0	12/8	3/2	0				line		20
20	18	207/2	6.0	0	12/8	3/2	0						21
21	19	219/2	6.0	0	12/8	3/2	0						22
22	20	231/2	6.0	0	12/8	3/2	0				line		23
23	21	243/2	6.0	0	12/8	3/2	0						24
24	22	255/2	6.0	0	12/8	3/2	0						25
25	23	267/2	4.5	0	12/8	9/8	0					end	6, -1
