mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	-3	12/8	3/2	0						firstMeasure	2
2	2	-3	12/8	3/2	0					line		3
3	3	-3	12/8	3/2	0							4
4	4	-3	12/8	3/2	0					line		5
5	5	-3	12/8	3/2	0							6
6	6	-3	12/8	3/2	0							7
7	7	-3	12/8	3/2	0					line		8
8	8	-3	12/8	3/2	0							9
9	9	-3	12/8	3/2	0							10
10	10	-3	12/8	3/2	0					line		11
11	11	-3	12/8	3/2	0							12
12	12	-3	12/8	3/2	0							13
13	13	-3	12/8	3/2	0					page		14
14	14	-3	12/8	3/2	0							15
15	15	-3	12/8	3/2	0							16
16	16	-3	12/8	3/2	0					line		17
17	17	-3	12/8	3/2	0							18
18	18	-3	12/8	3/2	0							19
19	19	-3	12/8	3/2	0					line		20
20	20	-3	12/8	3/2	0							21
21	21	-3	12/8	3/2	0							22
22	22	-3	12/8	3/2	0					line		23
23	23	-3	12/8	3/2	0							24
24	24	-3	12/8	3/2	0							25
25	25	-3	12/8	3/2	0					line		26
26	26	-3	12/8	3/2	0							27
27	27	-3	12/8	3/2	0							28
28	28	-3	12/8	3/2	0					line		29
29	29	-3	12/8	3/2	0							30, 31
30	30	-3	12/8	3/2	0	1					end	1
31	30	-3	12/8	3/2	0	2		1		page		32
32	31	-3	12/8	3/2	0				start-repeat		start	33
33	32	-3	12/8	3/2	0							34
34	33	-3	12/8	3/2	0					line		35
35	34	-3	12/8	3/2	0							36
36	35	-3	12/8	3/2	0							37
37	36	-3	12/8	3/2	0					line		38
38	37	-3	12/8	3/2	0							39
39	38	-3	12/8	3/2	0							40
40	39	-3	12/8	3/2	0					line		41
41	40	-3	12/8	3/2	0							42
42	41	-3	12/8	3/2	0							43
43	42	-3	12/8	3/2	0					line		44
44	43	-3	12/8	3/2	0							45
45	44	-3	12/8	3/2	0							46
46	45	-3	12/8	3/2	0					page		47
47	46	-3	12/8	3/2	0							48
48	47	-3	12/8	3/2	0					line		49
49	48	-3	12/8	3/2	0							50
50	49	-3	12/8	3/2	0					line		51
51	50	-3	12/8	3/2	0							52
52	51	-3	12/8	3/2	0							53
53	52	-3	12/8	3/2	0					line		54
54	53	-3	12/8	3/2	0							55
55	54	-3	12/8	3/2	0							56
56	55	-3	12/8	3/2	0					line		57
57	56	-3	12/8	3/2	0							58
58	57	-3	12/8	3/2	0							59, 60
59	58	-3	12/8	3/2	0	1					end	32
60	58	-3	12/8	3/2	0	2		1	end		lastMeasure	-1
