mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	1.5	-1	3/8	3/8	0					firstMeasure	2
2	2	3/2	1.5	-1	3/8	3/8	0						3
3	3	3	1.5	-1	3/8	3/8	0						4
4	4	9/2	1.5	-1	3/8	3/8	0				line		5
5	5	6	1.5	-1	3/8	3/8	0						6
6	6	15/2	1.5	-1	3/8	3/8	0						7
7	7	9	1.5	-1	3/8	3/8	0						8
8	8	21/2	1.5	-1	3/8	3/8	0					end	1, 9
9	9	12	1.5	-1	3/8	3/8	0				line	start	10
10	10	27/2	1.5	-1	3/8	3/8	0						11
11	11	15	1.5	-1	3/8	3/8	0						12
12	12	33/2	1.5	-1	3/8	3/8	0						13
13	13	18	1.5	-1	3/8	3/8	0						14
14	14	39/2	1.5	-1	3/8	3/8	0				line		15
15	15	21	1.5	-1	3/8	3/8	0						16
16	16	45/2	1.5	-1	3/8	3/8	0						17
17	17	24	1.5	-1	3/8	3/8	0						18
18	18	51/2	1.5	-1	3/8	3/8	0						19
19	19	27	1.5	-1	3/8	3/8	0				line		20
20	20	57/2	1.5	-1	3/8	3/8	0						21
21	21	30	1.5	-1	3/8	3/8	0						22
22	22	63/2	1.5	-1	3/8	3/8	0						23
23	23	33	1.5	-1	3/8	3/8	0						24
24	24	69/2	1.5	-1	3/8	3/8	0					end	9, -1
