mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	-1	4/4	1	0.0						firstMeasure	2
2	2	-1	4/4	1	0.0							3
3	3	-1	4/4	1	0.0					line		4
4	4	-1	4/4	1	0.0							5
5	5	-1	4/4	1	0.0							6
6	6	-1	4/4	1	0.0					line		7
7	7	-1	4/4	1	0.0							8
8	8	-1	4/4	1	0.0							9
9	9	-1	4/4	1	0.0					line		10
10	10	-1	4/4	1	0.0							11
11	11	-1	4/4	1	0.0							12
12	12	-1	4/4	1	0.0					page		13
13	13	-1	4/4	1	0.0							14
14	14	-1	4/4	1	0.0							15
15	15	-1	4/4	1	0.0					line		16
16	16	-1	4/4	1	0.0							17
17	17	-1	4/4	1	0.0							18
18	18	-1	4/4	1	0.0					line		19
19	19	-1	4/4	1	0.0							20
20	20	-1	4/4	1	0.0							21
21	21	-1	4/4	1	0.0					line		22
22	22	-1	4/4	1	0.0							23
23	23	-1	4/4	1	0.0							24, 25
24	24	-1	4/4	1	0.0	1					end	1
25	24	-1	4/4	1	0.0	2		1		page		26
26	25	-1	4/4	1	0.0				start-repeat		start	27
27	26	-1	4/4	1	0.0							28
28	27	-1	4/4	1	0.0					line		29
29	28	-1	4/4	1	0.0							30
30	29	-1	4/4	1	0.0							31
31	30	-1	4/4	1	0.0					line		32
32	31	-1	4/4	1	0.0							33
33	32	-1	4/4	1	0.0							34
34	33	-1	4/4	1	0.0					line		35
35	34	-1	4/4	1	0.0							36
36	35	-1	4/4	1	0.0							37
37	36	-1	4/4	1	0.0					line		38
38	37	-1	4/4	1	0.0							39
39	38	-1	4/4	1	0.0							40
40	39	-1	4/4	1	0.0					page		41
41	40	-1	4/4	1	0.0							42
42	41	-1	4/4	1	0.0							43
43	42	-1	4/4	1	0.0					line		44
44	43	-1	4/4	1	0.0							45
45	44	-1	4/4	1	0.0							46
46	45	-1	4/4	1	0.0					line		47
47	46	-1	4/4	1	0.0							48
48	47	-1	4/4	1	0.0							49
49	48	-1	4/4	1	0.0					line		50
50	49	-1	4/4	1	0.0							51
51	50	-1	4/4	1	0.0							52
52	51	-1	4/4	1	0.0							53
53	52	-1	4/4	1	0.0					line		54
54	53	-1	4/4	1	0.0							55
55	54	-1	4/4	1	0.0							56, 57
56	55	-1	4/4	1	0.0	1					end	26
57	55	-1	4/4	3/8	0.0	2		1	end	line	lastMeasure	-1
